"","value","L1"
"8349","
			
			
			
				어메이징 스파이더맨
			
			
			원작처럼 말많고 깝죽대는 캐릭터로 회귀했다는 것! 그거 하나 만으로도 다행! 
			
			
			
				
				
				
				신고
			
			
			",835
"8350","
			
			
			
				어메이징 스파이더맨
			
			
			주인공들이 너무 사랑스러움. 내용은 별로지만 액션은 굿 
			
			
			
				
				
				
				신고
			
			
			",835
"8351","
			
			
			
				어메이징 스파이더맨
			
			
			그냥 좀 재밋엇다 
			
			
			
				
				
				
				신고
			
			
			",836
"8352","
			
			
			
				어메이징 스파이더맨
			
			
			뭐 그럭저럭 볼만하네 
			
			
			
				
				
				
				신고
			
			
			",836
"8353","
			
			
			
				어메이징 스파이더맨
			
			
			거미줄 액션빼면 좀.....지루한 초중반....주인공의 심리변화도 개인적으론 별로.. 
			
			
			
				
				
				
				신고
			
			
			",836
"8354","
			
			
			
				어메이징 스파이더맨
			
			
			스파이더맨의 재해석! 여자주인공이 너무 사랑스럽다!! 
			
			
			
				
				
				
				신고
			
			
			",836
"8355","
			
			
			
				어메이징 스파이더맨
			
			
			스파이더맨 123도우에 다크나이트 토핑을 올린 화덕피자처럼 깔끔 
			
			
			
				
				
				
				신고
			
			
			",836
"8356","
			
			
			
				어메이징 스파이더맨
			
			
			스토리가 좀많이이상함 영화보면서 어처구니가없어서 피식피식웃음 액션은멋졋움 
			
			
			
				
				
				
				신고
			
			
			",836
"8357","
			
			
			
				어메이징 스파이더맨
			
			
			전편보다 CG는 향상 되었지만..전작보다 스토리나 재미측에서 못한 맛이 난다. 
			
			
			
				
				
				
				신고
			
			
			",836
"8358","
			
			
			
				어메이징 스파이더맨
			
			
			이번 스파이더맨은 기존의 스파이더맨보다 원작에 가깝고 재밋긴 하지만 1%가 아쉽다 
			
			
			
				
				
				
				신고
			
			
			",836
"8359","
			
			
			
				어메이징 스파이더맨
			
			
			어매이징 .. 스파이거맨 섹쉬하더라 ㅋ 
			
			
			
				
				
				
				신고
			
			
			",836
"8360","
			
			
			
				어메이징 스파이더맨
			
			
			놀라운데요. 스토리의 감동이 더 진한거 같아요. 
			
			
			
				
				
				
				신고
			
			
			",836
"8361","
			
			
			
				어메이징 스파이더맨
			
			
			부담없이 볼 수 있어서그런가.. 전편보다 재밌었던것같아요 
			
			
			
				
				
				
				신고
			
			
			",837
"8362","
			
			
			
				어메이징 스파이더맨
			
			
			피터가 너무 ㅋㅋㅋ 귀여웠음 진짴ㅋㅋㅋ 아쉬운것도 있는데 나름 재밌었어요 ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",837
"8363","
			
			
			
				어메이징 스파이더맨
			
			
			내가보기에 지금까지 스파이더맨 시리즈중 2번째로 재밌음 
			
			
			
				
				
				
				신고
			
			
			",837
"8364","
			
			
			
				어메이징 스파이더맨
			
			
			진짜 오히려 전작보다 나은 거 같다 
			
			
			
				
				
				
				신고
			
			
			",837
"8365","
			
			
			
				어메이징 스파이더맨
			
			
			 토비맥과이어보다 낫다 원작에 더 가깝고 주인공들 실제 사귀어서그런지 케미도 좋고ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",837
"8366","
			
			
			
				어메이징 스파이더맨
			
			
			기대치보다는 좀 못했던듯... 기존 스파이더맨 시리즈 보다는 좀 못한듯 해요. 
			
			
			
				
				
				
				신고
			
			
			",837
"8367","
			
			
			
				어메이징 스파이더맨
			
			
			평점이낮아서 기대안했는데 난 꽤 재밌었음 담편나오면 꼭 볼거임..앤드류ㅜㅜ 
			
			
			
				
				
				
				신고
			
			
			",837
"8368","
			
			
			
				어메이징 스파이더맨
			
			
			 재밌더라.  그래 내가 생각하던 스파이더맨은 이렇게 익살스러워야지! 
			
			
			
				
				
				
				신고
			
			
			",837
"8369","
			
			
			
				어메이징 스파이더맨
			
			
			원작보다 못하고, 스케일도 생각보다작음. 주연배우들 발연기는 오글거리는수준. 
			
			
			
				
				
				
				신고
			
			
			",837
"8370","
			
			
			
				어메이징 스파이더맨
			
			
			고딩스파이더맨... 딱 고딩 수준 
			
			
			
				
				
				
				신고
			
			
			",837
"8371","
			
			
			
				어메이징 스파이더맨
			
			
			알바 때기들 땀시 평점이ㅋ 잼남. 방금 5시20분 프로 보고왔슴.. 꼭 3d로 보세요. 
			
			
			
				
				
				
				신고
			
			
			",838
"8372","
			
			
			
				어메이징 스파이더맨
			
			
			4DX로 안보면 재미없을겁니다~3D씬은 주요 전투씬에 대부분 있더군요.엠마스톤+_+ 
			
			
			
				
				
				
				신고
			
			
			",838
"8373","
			
			
			
				어메이징 스파이더맨
			
			
			음... 내용은 뻔하지만... 스 파 이 더 먄!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 
			
			
			
				
				
				
				신고
			
			
			",838
"8374","
			
			
			
				어메이징 스파이더맨
			
			
			그냥 케이블 방송에서 보면 딱! 돈주고는 보지 마세요 
			
			
			
				
				
				
				신고
			
			
			",838
"8375","
			
			
			
				어메이징 스파이더맨
			
			
			별 기대없이 봤는데 뜻밖에 감동 먹은 영화. 
			
			
			
				
				
				
				신고
			
			
			",838
"8376","
			
			
			
				어메이징 스파이더맨
			
			
			주인공이  옛  주인공  보다  못하다  ㅡ ㅡ  피터파커~~~ㅠㅠ  보고파잉~ 
			
			
			
				
				
				
				신고
			
			
			",838
"8377","
			
			
			
				어메이징 스파이더맨
			
			
			12세이상영화 딱 어울림 
			
			
			
				
				
				
				신고
			
			
			",838
"8378","
			
			
			
				어메이징 스파이더맨
			
			
			진짜 최고다 3D로 꼭 봐야할영화 맹세코 알바아님 
			
			
			
				
				
				
				신고
			
			
			",838
"8379","
			
			
			
				어메이징 스파이더맨
			
			
			스토리나전개가 ㅂㄹ지만 액션과 영상미로 용서ㅋㅋㅋㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",838
"8380","
			
			
			
				어메이징 스파이더맨
			
			
			별로 재미없음 
			
			
			
				
				
				
				신고
			
			
			",838
"8381","
			
			
			
				어메이징 스파이더맨
			
			
			평점이 생각보다 낮아서 매우 놀랐습니다. 매우 재미있어요! 
			
			
			
				
				
				
				신고
			
			
			",839
"8382","
			
			
			
				어메이징 스파이더맨
			
			
			난어벤져스보다 잼나던데 ㅎㅎ 평점이 넘낮음 8점이상은 됨 넘 낮아서 10점줌 
			
			
			
				
				
				
				신고
			
			
			",839
"8383","
			
			
			
				어메이징 스파이더맨
			
			
			이영화를 욕하는 놈들은 영화 를 이해하지 못한거다 다시 돈내고잘봐 
			
			
			
				
				
				
				신고
			
			
			",839
"8384","
			
			
			
				어메이징 스파이더맨
			
			
			기존 스파이더맨에 익숙하다면... 
			
			
			
				
				
				
				신고
			
			
			",839
"8385","
			
			
			
				어메이징 스파이더맨
			
			
			원작의 틀을 유지하되, 화려한 영상미로 지루할 틈이 없네요~!! 역시 스파이더맨!! 
			
			
			
				
				
				
				신고
			
			
			",839
"8386","
			
			
			
				어메이징 스파이더맨
			
			
			진짜 재밋다 
			
			
			
				
				
				
				신고
			
			
			",839
"8387","
			
			
			
				어메이징 스파이더맨
			
			
			말이 필요없다 대박 
			
			
			
				
				
				
				신고
			
			
			",839
"8388","
			
			
			
				어메이징 스파이더맨
			
			
			스파이더맨123 다 본 사람으로써... 걍 스파이더맨 1이랑 똑같은거 같습니다...;; 
			
			
			
				
				
				
				신고
			
			
			",839
"8389","
			
			
			
				어메이징 스파이더맨
			
			
			다시 쓰기 시작한 21세기 동화. 업보,고뇌,책임감, 우리가 아는 영웅의 현실화. 
			
			
			
				
				
				
				신고
			
			
			",839
"8390","
			
			
			
				어메이징 스파이더맨
			
			
			저는 별로던데요. 3d도 몇 장면빼고는 티도 안나던데... 
			
			
			
				
				
				
				신고
			
			
			",839
"8391","
			
			
			
				어메이징 스파이더맨
			
			
			아주나쁜건아니고 그냥그랫음... 
			
			
			
				
				
				
				신고
			
			
			",840
"8392","
			
			
			
				어메이징 스파이더맨
			
			
			정말 재미없다. 왜 리부트 했는지? 돈을 쓸데가 없나? 
			
			
			
				
				
				
				신고
			
			
			",840
"8393","
			
			
			
				어메이징 스파이더맨
			
			
			말그대로어멩징하다!ㅋㅋ와우 오랜만에 진짜 재밋는영화본다..하..,대박 
			
			
			
				
				
				
				신고
			
			
			",840
"8394","
			
			
			
				어메이징 스파이더맨
			
			
			왜캐 평점이 낮은지..; 알바들인가.. 
			
			
			
				
				
				
				신고
			
			
			",840
"8395","
			
			
			
				어메이징 스파이더맨
			
			
			기대 잔뜩했는데 초반부터 중반까지는 정말 잠오고 중반부터 마지막까진 정말 애매한영화 
			
			
			
				
				
				
				신고
			
			
			",840
"8396","
			
			
			
				어메이징 스파이더맨
			
			
			내용이 이전 스파이더맨하고 차별이없고, 재미도 많이 없다. 
			
			
			
				
				
				
				신고
			
			
			",840
"8397","
			
			
			
				어메이징 스파이더맨
			
			
			난 정말 재미없게 봤는데 cg도 발전했다는데 리자드맨 대사칠때 뭔 고질라보는줄암 
			
			
			
				
				
				
				신고
			
			
			",840
"8398","
			
			
			
				어메이징 스파이더맨
			
			
			뭐랄까... 잔잔한 '크로니클' 같았음. 
			
			
			
				
				
				
				신고
			
			
			",840
"8399","
			
			
			
				어메이징 스파이더맨
			
			
			별로 어메이징 하지는 않았지만, 재밌었다.!! 
			
			
			
				
				
				
				신고
			
			
			",840
"8400","
			
			
			
				어메이징 스파이더맨
			
			
			진짜진짜 재밌었어요 
			
			
			
				
				
				
				신고
			
			
			",840
"8401","
			
			
			
				어메이징 스파이더맨
			
			
			보는 내내 눈을 못뗏어요 짱잼당 ㅋㅋ 가필드멋지당 
			
			
			
				
				
				
				신고
			
			
			",841
"8402","
			
			
			
				어메이징 스파이더맨
			
			
			전의 3부작이 음울했다면 이번엔 10대의 위트가! 근데 너무 연애물로 갔음.. 
			
			
			
				
				
				
				신고
			
			
			",841
"8403","
			
			
			
				어메이징 스파이더맨
			
			
			전작 보다 조금 더 현실적이고 1인칭 시점등 보는내내 재미있었어요!! 
			
			
			
				
				
				
				신고
			
			
			",841
"8404","
			
			
			
				어메이징 스파이더맨
			
			
			전작과 유사한 스토리 전개 땜 몰입도 쫌;; 다만 도시질주와 전투씬만큼은 끝내줌 
			
			
			
				
				
				
				신고
			
			
			",841
